time_index,time_since_epoch_ns,gs_handover_rate,gs_renumber_count,gs_renumber_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate,sat_fstate_updates_add_mean,sat_fstate_updates_add_p95,sat_fstate_updates_delete_mean,sat_fstate_updates_delete_p95,sat_fstate_updates_modify_mean,sat_fstate_updates_modify_p95,sat_fstate_updates_total_mean,sat_fstate_updates_total_p95,sat_fstate_updates_touched_satellite_count,sat_fstate_updates_touched_satellite_rate
1,60000000000,0.7916666666666666,19.0,0.7916666666666666,0.0012889309764309764,0.011363636363636364,0.019927536231884056,0.025362318840579712,0.8188131313131313,2.0,0.8188131313131313,2.0,0.0006313131313131314,0.0,1.6382575757575757,4.0,1008.0,0.6363636363636364
2,120000000000,0.75,18.0,0.75,0.0011047979797979798,0.015151515151515152,0.025362318840579712,0.025362318840579712,0.7285353535353535,2.0,0.7285353535353535,2.0,0.0,0.0,1.457070707070707,4.0,936.0,0.5909090909090909
3,180000000000,0.875,21.0,0.875,0.0015256734006734007,0.007575757575757576,0.03260869565217391,0.025362318840579712,0.9097222222222222,3.0,0.9097222222222222,2.0,0.0,0.0,1.8194444444444444,6.0,1008.0,0.6363636363636364
4,240000000000,0.8333333333333334,20.0,0.8333333333333334,0.0012626262626262627,0.015151515151515152,0.018115942028985508,0.043478260869565216,0.9090909090909091,2.0,0.9090909090909091,3.0,0.0,0.0,1.8181818181818181,5.0,1080.0,0.6818181818181818
5,300000000000,0.8333333333333334,20.0,0.8333333333333334,0.001367845117845118,0.011363636363636364,0.019927536231884056,0.025362318840579712,0.8642676767676768,2.0,0.8642676767676768,2.0,0.0006313131313131314,0.0,1.7291666666666667,4.0,1152.0,0.7272727272727273
6,360000000000,0.6666666666666666,16.0,0.6666666666666666,0.000946969696969697,0.015151515151515152,0.021739130434782608,0.025362318840579712,0.6824494949494949,2.0,0.6824494949494949,2.0,0.0,0.0,1.3648989898989898,3.0,864.0,0.5454545454545454
7,420000000000,0.75,18.0,0.75,0.0012889309764309764,0.007575757575757576,0.02717391304347826,0.014492753623188406,0.8181818181818182,3.0,0.8181818181818182,3.0,0.0,0.0,1.6363636363636365,5.0,1008.0,0.6363636363636364
8,480000000000,0.9583333333333334,23.0,0.9583333333333334,0.001341540404040404,0.022727272727272728,0.018115942028985508,0.04710144927536232,1.0006313131313131,2.0,1.0006313131313131,2.0,0.0,0.0,2.0012626262626263,4.0,1152.0,0.7272727272727273
9,540000000000,0.7916666666666666,19.0,0.7916666666666666,0.001367845117845118,0.007575757575757576,0.02717391304347826,0.018115942028985508,0.8188131313131313,2.0,0.8188131313131313,2.0,0.0006313131313131314,0.0,1.6382575757575757,4.0,936.0,0.5909090909090909
10,600000000000,0.8333333333333334,20.0,0.8333333333333334,0.0008680555555555555,0.03409090909090909,0.012681159420289856,0.06521739130434782,0.8642676767676768,2.0,0.8642676767676768,3.0,0.0,0.0,1.7285353535353536,4.0,1080.0,0.6818181818181818
