time_index,time_since_epoch_ns,gs_handover_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
1,60000000000,0.3333333333333333,0.0,0.0,0.0,0.019927536231884056
2,120000000000,0.4166666666666667,0.0,0.0,0.0,0.028985507246376812
3,180000000000,0.20833333333333334,0.0,0.05555555555555555,0.0,0.04891304347826087
4,240000000000,0.5833333333333334,0.0,0.0,0.0,0.036231884057971016
5,300000000000,0.25,0.0,0.0,0.0,0.019927536231884056
6,360000000000,0.4166666666666667,0.0,0.06481481481481481,0.0,0.04891304347826087
7,420000000000,0.3333333333333333,0.0,0.0,0.0,0.016304347826086956
8,480000000000,0.2916666666666667,0.0,0.0,0.0,0.014492753623188406
9,540000000000,0.4583333333333333,0.0,0.06790123456790123,0.0018115942028985507,0.06340579710144928
10,600000000000,0.5,0.0,0.0,0.0,0.03985507246376811
11,660000000000,0.125,0.0,0.0,0.0,0.010869565217391304
12,720000000000,0.3333333333333333,0.0,0.06481481481481481,0.0,0.057971014492753624
13,780000000000,0.375,0.0,0.0,0.0,0.02355072463768116
14,840000000000,0.4583333333333333,0.0,0.0,0.0,0.03260869565217391
15,900000000000,0.20833333333333334,0.0,0.06481481481481481,0.0036231884057971015,0.04891304347826087
16,960000000000,0.4166666666666667,0.0,0.0,0.0,0.02717391304347826
17,1020000000000,0.2916666666666667,0.0,0.0,0.0,0.02355072463768116
18,1080000000000,0.4166666666666667,0.0,0.07098765432098765,0.0036231884057971015,0.05434782608695652
19,1140000000000,0.16666666666666666,0.0,0.0,0.0,0.012681159420289856
20,1200000000000,0.2916666666666667,0.0,0.0,0.0,0.014492753623188406
21,1260000000000,0.375,0.0,0.05246913580246913,0.0,0.05253623188405797
22,1320000000000,0.5416666666666666,0.0,0.0,0.0,0.036231884057971016
23,1380000000000,0.20833333333333334,0.0,0.0,0.0,0.021739130434782608
24,1440000000000,0.3333333333333333,0.00035612535612535614,0.05864197530864197,0.0,0.06159420289855073
25,1500000000000,0.3333333333333333,0.0,0.0,0.0,0.019927536231884056
26,1560000000000,0.4583333333333333,0.0,0.0,0.0,0.030797101449275364
27,1620000000000,0.25,0.0,0.06481481481481481,0.0,0.05434782608695652
28,1680000000000,0.3333333333333333,0.0,0.0,0.0,0.014492753623188406
29,1740000000000,0.4166666666666667,0.0,0.0,0.0,0.028985507246376812
30,1800000000000,0.5416666666666666,0.0,0.07407407407407407,0.0,0.057971014492753624
31,1860000000000,0.3333333333333333,0.0,0.0,0.0,0.014492753623188406
32,1920000000000,0.3333333333333333,0.0,0.0,0.0,0.019927536231884056
33,1980000000000,0.125,0.0,0.05555555555555555,0.0018115942028985507,0.06702898550724638
34,2040000000000,0.625,0.0,0.0,0.0,0.05615942028985507
35,2100000000000,0.20833333333333334,0.0,0.0,0.0,0.010869565217391304
36,2160000000000,0.2916666666666667,0.0,0.07098765432098765,0.0,0.06702898550724638
37,2220000000000,0.2916666666666667,0.0,0.0,0.0,0.021739130434782608
38,2280000000000,0.5,0.0,0.0,0.0,0.02717391304347826
39,2340000000000,0.375,0.0,0.06172839506172839,0.0,0.04891304347826087
40,2400000000000,0.3333333333333333,0.0,0.0,0.0,0.021739130434782608
41,2460000000000,0.16666666666666666,0.0,0.0,0.0,0.012681159420289856
42,2520000000000,0.5833333333333334,0.0,0.07098765432098765,0.0018115942028985507,0.05615942028985507
43,2580000000000,0.125,0.0,0.0,0.0,0.010869565217391304
44,2640000000000,0.375,0.0,0.0,0.0,0.02355072463768116
45,2700000000000,0.2916666666666667,0.0,0.04938271604938271,0.0,0.041666666666666664
46,2760000000000,0.5,0.0,0.0,0.0,0.03260869565217391
47,2820000000000,0.4166666666666667,0.0,0.0,0.0,0.02355072463768116
48,2880000000000,0.375,0.0,0.07407407407407407,0.0,0.07065217391304347
49,2940000000000,0.20833333333333334,0.0,0.0,0.0,0.016304347826086956
50,3000000000000,0.4583333333333333,0.0,0.0,0.0,0.028985507246376812
51,3060000000000,0.25,0.0,0.05864197530864197,0.0,0.04891304347826087
52,3120000000000,0.4583333333333333,0.0,0.0,0.0,0.03260869565217391
53,3180000000000,0.2916666666666667,0.0,0.0,0.0,0.02355072463768116
54,3240000000000,0.4583333333333333,0.0,0.07407407407407407,0.0,0.059782608695652176
55,3300000000000,0.16666666666666666,0.0,0.0,0.0,0.007246376811594203
56,3360000000000,0.5,0.0,0.0,0.0,0.02355072463768116
57,3420000000000,0.20833333333333334,0.0,0.05246913580246913,0.0,0.04528985507246377
58,3480000000000,0.5833333333333334,0.0,0.0,0.0,0.043478260869565216
59,3540000000000,0.20833333333333334,0.0,0.0,0.0,0.016304347826086956
