time_index,time_since_epoch_ns,gs_handover_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
1,60000000000,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2,120000000000,0.4166666666666667,0.0,0.0,0.4166666666666667,0.0
3,180000000000,0.20833333333333334,0.49453941120607786,0.0,0.5561594202898551,0.0
4,240000000000,0.5833333333333334,0.0,0.0,0.5778985507246377,0.0
5,300000000000,0.25,0.0,0.0,0.24456521739130435,0.0
6,360000000000,0.4166666666666667,0.5661206077872745,0.0,0.7264492753623188,0.0
7,420000000000,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
8,480000000000,0.2916666666666667,0.0,0.0,0.2898550724637681,0.0
9,540000000000,0.4583333333333333,0.6285612535612536,0.0,0.7101449275362319,0.0
10,600000000000,0.5,0.0,0.0,0.5,0.0
11,660000000000,0.125,0.0,0.0,0.11594202898550725,0.0
12,720000000000,0.3333333333333333,0.5688509021842355,0.0,0.6721014492753623,0.0
13,780000000000,0.375,0.0,0.0,0.3677536231884058,0.0
14,840000000000,0.4583333333333333,0.0,0.0,0.45471014492753625,0.0
15,900000000000,0.20833333333333334,0.5652896486229819,0.0,0.6793478260869565,0.0
16,960000000000,0.4166666666666667,0.0,0.0,0.4166666666666667,0.0
17,1020000000000,0.2916666666666667,0.0,0.0,0.2916666666666667,0.0
18,1080000000000,0.4166666666666667,0.6829297245963912,0.0,0.7735507246376812,0.0
19,1140000000000,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
20,1200000000000,0.2916666666666667,0.0,0.0,0.2916666666666667,0.0
21,1260000000000,0.375,0.4464624881291548,0.0,0.5978260869565217,0.0
22,1320000000000,0.5416666666666666,0.0,0.0,0.5380434782608695,0.0
23,1380000000000,0.20833333333333334,0.0,0.0,0.20833333333333334,0.0
24,1440000000000,0.3333333333333333,0.5268281101614435,0.0,0.625,0.0
25,1500000000000,0.3333333333333333,0.0,0.0,0.3278985507246377,0.0
26,1560000000000,0.4583333333333333,0.0,0.0,0.4583333333333333,0.0
27,1620000000000,0.25,0.5927113010446344,0.0,0.6757246376811594,0.0
28,1680000000000,0.3333333333333333,0.0,0.0,0.32971014492753625,0.0
29,1740000000000,0.4166666666666667,0.0,0.0,0.4166666666666667,0.0
30,1800000000000,0.5416666666666666,0.5968660968660968,0.0,0.7753623188405797,0.0
31,1860000000000,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
32,1920000000000,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
