time_index,time_since_epoch_ns,gs_handover_rate,gs_renumber_count,gs_renumber_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate,sat_fstate_updates_add_mean,sat_fstate_updates_add_p95,sat_fstate_updates_delete_mean,sat_fstate_updates_delete_p95,sat_fstate_updates_modify_mean,sat_fstate_updates_modify_p95,sat_fstate_updates_total_mean,sat_fstate_updates_total_p95,sat_fstate_updates_touched_satellite_count,sat_fstate_updates_touched_satellite_rate
1,60000000000,0.4583333333333333,11.0,0.4583333333333333,0.00257201646090535,0.0,0.44021739130434784,0.0,0.3873456790123457,0.0,0.35030864197530864,0.0,0.0,0.0,0.7376543209876543,0.0,19.0,0.029320987654320986
2,120000000000,0.5416666666666666,13.0,0.5416666666666666,0.002507716049382716,0.0,0.5271739130434783,0.0,0.42746913580246915,0.0,0.4645061728395062,0.0,0.0,0.0,0.8919753086419753,0.0,25.0,0.038580246913580245
3,180000000000,0.4583333333333333,11.0,0.4583333333333333,0.15219907407407407,0.0,0.5271739130434783,0.0,0.3873456790123457,0.0,0.3873456790123457,0.0,0.35030864197530864,0.0,1.125,0.0,32.0,0.04938271604938271
4,240000000000,0.4166666666666667,10.0,0.4166666666666667,0.0023791152263374486,0.0,0.39855072463768115,0.0,0.3487654320987654,0.0,0.3117283950617284,0.0,0.0,0.0,0.6604938271604939,0.0,17.0,0.026234567901234566
5,300000000000,0.4583333333333333,11.0,0.4583333333333333,0.00257201646090535,0.0,0.44565217391304346,0.0,0.35030864197530864,0.0,0.4243827160493827,0.0,0.0,0.0,0.7746913580246914,0.0,22.0,0.033950617283950615
6,360000000000,0.625,15.0,0.625,0.14962705761316872,0.0,0.6630434782608695,0.0,0.5416666666666666,0.0,0.4675925925925926,0.0,0.27469135802469136,0.0,1.2839506172839505,19.649999999999977,35.0,0.05401234567901234
7,420000000000,0.25,6.0,0.25,0.00257201646090535,0.0,0.2391304347826087,0.0,0.19444444444444445,0.0,0.19444444444444445,0.0,0.0,0.0,0.3888888888888889,0.0,12.0,0.018518518518518517
8,480000000000,0.5,12.0,0.5,0.0024434156378600825,0.0,0.4855072463768116,0.0,0.3888888888888889,0.0,0.46296296296296297,0.0,0.0,0.0,0.8518518518518519,0.0,24.0,0.037037037037037035
9,540000000000,0.6666666666666666,16.0,0.6666666666666666,0.15027006172839505,0.0,0.6920289855072463,0.0,0.5802469135802469,0.0,0.5061728395061729,0.0,0.2361111111111111,0.0,1.3225308641975309,19.649999999999977,36.0,0.05555555555555555
10,600000000000,0.2916666666666667,7.0,0.2916666666666667,0.0029578189300411522,0.0,0.2826086956521739,0.0,0.2330246913580247,0.0,0.2330246913580247,0.0,0.0,0.0,0.4660493827160494,0.0,14.0,0.021604938271604937
