time_index,time_since_epoch_ns,gs_handover_rate,gs_renumber_count,gs_renumber_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate,sat_fstate_updates_add_mean,sat_fstate_updates_add_p95,sat_fstate_updates_delete_mean,sat_fstate_updates_delete_p95,sat_fstate_updates_modify_mean,sat_fstate_updates_modify_p95,sat_fstate_updates_total_mean,sat_fstate_updates_total_p95,sat_fstate_updates_touched_satellite_count,sat_fstate_updates_touched_satellite_rate
1,60000000000,0.7083333333333334,17.0,0.7083333333333334,0.06502306805074971,0.0,0.717391304347826,0.0,0.3468858131487889,0.0,0.36764705882352944,0.0,0.06487889273356401,0.0,0.7794117647058824,0.0,40.0,0.03460207612456748
2,120000000000,0.6666666666666666,16.0,0.6666666666666666,0.052587946943483274,0.0,0.6612318840579711,0.0,0.32525951557093424,0.0,0.3044982698961938,0.0,0.07093425605536333,0.0,0.7006920415224913,0.0,38.0,0.0328719723183391
3,180000000000,0.75,18.0,0.75,0.11534025374855825,0.0,0.7318840579710145,0.0,0.3477508650519031,0.0,0.3685121107266436,0.0,0.09429065743944637,0.0,0.8105536332179931,0.0,40.0,0.03460207612456748
4,240000000000,0.7083333333333334,17.0,0.7083333333333334,0.06340109573241061,0.0,0.7155797101449275,0.0,0.3468858131487889,0.0,0.3468858131487889,0.0,0.06487889273356401,0.0,0.7586505190311419,0.0,39.0,0.03373702422145329
5,300000000000,0.6666666666666666,16.0,0.6666666666666666,0.06055363321799308,0.0,0.6684782608695652,0.0,0.32525951557093424,0.0,0.3044982698961938,0.0,0.0726643598615917,0.0,0.7024221453287197,0.0,38.0,0.0328719723183391
6,360000000000,0.75,18.0,0.75,0.11097895040369089,0.0,0.7246376811594203,0.0,0.3477508650519031,0.0,0.3685121107266436,0.0,0.09342560553633218,0.0,0.8096885813148789,0.0,40.0,0.03460207612456748
7,420000000000,0.7083333333333334,17.0,0.7083333333333334,0.06332900807381776,0.0,0.7155797101449275,0.0,0.3468858131487889,0.0,0.3468858131487889,0.0,0.06055363321799308,0.0,0.754325259515571,0.0,39.0,0.03373702422145329
8,480000000000,0.6666666666666666,16.0,0.6666666666666666,0.1065816032295271,0.0,0.6793478260869565,0.0,0.3460207612456747,0.0,0.32525951557093424,0.0,0.08564013840830449,0.0,0.7569204152249135,0.0,39.0,0.03373702422145329
9,540000000000,0.7083333333333334,17.0,0.7083333333333334,0.056012110726643596,0.0,0.6956521739130435,0.0,0.32612456747404844,0.0,0.3468858131487889,0.0,0.08044982698961937,0.0,0.7534602076124568,0.0,39.0,0.03373702422145329
10,600000000000,0.7083333333333334,17.0,0.7083333333333334,0.0641219723183391,0.0,0.717391304347826,0.0,0.3468858131487889,0.0,0.3468858131487889,0.0,0.06055363321799308,0.0,0.754325259515571,0.0,39.0,0.03373702422145329
11,660000000000,0.75,18.0,0.75,0.10640138408304499,0.0,0.7608695652173914,0.0,0.3892733564013841,0.0,0.3685121107266436,0.0,0.06660899653979238,0.0,0.8243944636678201,0.0,41.0,0.03546712802768166
12,720000000000,0.7083333333333334,17.0,0.7083333333333334,0.05835495963091119,0.0,0.697463768115942,0.0,0.32612456747404844,0.0,0.3468858131487889,0.0,0.08737024221453288,0.0,0.7603806228373703,0.0,39.0,0.03373702422145329
13,780000000000,0.7083333333333334,17.0,0.7083333333333334,0.06455449826989619,0.0,0.7228260869565217,0.0,0.3468858131487889,0.0,0.3468858131487889,0.0,0.05795847750865052,0.0,0.7517301038062284,0.0,39.0,0.03373702422145329
14,840000000000,0.7083333333333334,17.0,0.7083333333333334,0.1065816032295271,0.0,0.7228260869565217,0.0,0.36764705882352944,0.0,0.3468858131487889,0.0,0.07525951557093426,0.0,0.7897923875432526,0.0,40.0,0.03460207612456748
15,900000000000,0.6666666666666666,16.0,0.6666666666666666,0.06177912341407151,0.0,0.6594202898550725,0.0,0.3044982698961938,0.0,0.32525951557093424,0.0,0.09948096885813149,0.0,0.7292387543252595,0.0,38.0,0.0328719723183391
16,960000000000,0.6666666666666666,16.0,0.6666666666666666,0.06567185697808535,0.0,0.6865942028985508,0.0,0.32525951557093424,0.0,0.32525951557093424,0.0,0.0657439446366782,0.0,0.7162629757785467,0.0,38.0,0.0328719723183391
17,1020000000000,0.7916666666666666,19.0,0.7916666666666666,0.10798731257208766,0.0,0.782608695652174,0.0,0.4108996539792388,0.0,0.39013840830449825,0.0,0.054498269896193774,0.0,0.8555363321799307,0.0,42.0,0.03633217993079585
18,1080000000000,0.75,18.0,0.75,0.06974480968858132,0.0,0.7391304347826086,0.0,0.3477508650519031,0.0,0.3685121107266436,0.0,0.07439446366782007,0.0,0.7906574394463668,0.0,40.0,0.03460207612456748
19,1140000000000,0.625,15.0,0.625,0.05532727797001154,0.0,0.6503623188405797,0.0,0.3036332179930796,0.0,0.3036332179930796,0.0,0.07612456747404844,0.0,0.6833910034602076,0.0,37.0,0.03200692041522491
20,1200000000000,0.9166666666666666,22.0,0.9166666666666666,0.10870818915801615,0.0,0.8967391304347826,0.0,0.4757785467128028,0.0,0.45501730103806226,0.0,0.018166089965397925,0.0,0.948961937716263,0.0,45.0,0.03892733564013841
21,1260000000000,0.625,15.0,0.625,0.06960063437139562,0.0,0.6340579710144928,0.0,0.2828719723183391,0.0,0.3036332179930796,0.0,0.10899653979238755,0.0,0.6955017301038062,0.0,37.0,0.03200692041522491
22,1320000000000,0.6666666666666666,16.0,0.6666666666666666,0.05125432525951557,0.0,0.6884057971014492,0.0,0.32525951557093424,0.0,0.32525951557093424,0.0,0.06747404844290658,0.0,0.7179930795847751,0.0,38.0,0.0328719723183391
23,1380000000000,0.9166666666666666,22.0,0.9166666666666666,0.10661764705882353,0.0,0.8967391304347826,0.0,0.4757785467128028,0.0,0.45501730103806226,0.0,0.01730103806228374,0.0,0.9480968858131488,0.0,45.0,0.03892733564013841
24,1440000000000,0.625,15.0,0.625,0.06887975778546712,0.0,0.6322463768115942,0.0,0.2828719723183391,0.0,0.32439446366782004,0.0,0.092560553633218,0.0,0.6998269896193772,0.0,37.0,0.03200692041522491
25,1500000000000,0.7083333333333334,17.0,0.7083333333333334,0.045271049596309114,0.0,0.7155797101449275,0.0,0.36764705882352944,0.0,0.32612456747404844,0.0,0.050173010380622836,0.0,0.7439446366782007,0.0,39.0,0.03373702422145329
26,1560000000000,0.7916666666666666,19.0,0.7916666666666666,0.11076268742791234,0.0,0.7789855072463768,0.0,0.4108996539792388,0.0,0.4108996539792388,0.0,0.058823529411764705,0.0,0.8806228373702422,0.0,43.0,0.037197231833910036
