algorithm,constellation_name,delta_mean_gs_gs_break_rate,delta_mean_gs_gs_churn,delta_mean_gs_handover_rate,delta_mean_gs_renumber_count,delta_mean_gs_renumber_rate,delta_mean_sat_fstate_updates_add_mean,delta_mean_sat_fstate_updates_add_p95,delta_mean_sat_fstate_updates_delete_mean,delta_mean_sat_fstate_updates_delete_p95,delta_mean_sat_fstate_updates_modify_mean,delta_mean_sat_fstate_updates_modify_p95,delta_mean_sat_fstate_updates_total_mean,delta_mean_sat_fstate_updates_total_p95,delta_mean_sat_fstate_updates_touched_satellite_count,delta_mean_sat_fstate_updates_touched_satellite_rate,delta_mean_sat_gs_break_rate,delta_mean_sat_gs_churn,delta_mean_time_index,delta_mean_time_since_epoch_ns,end_time_hours,isl_scenario,num_orbits,num_sats_per_orbit,param_distance_mode,param_plane_weight,param_prediction_horizon_minutes,param_sat_weight,param_segment_count,param_segment_mode,param_segment_refresh_interval_steps,param_shell_weight,param_time_step_minutes,run_dir,time_step_minutes,timestep_mean_compute_time_ms,timestep_mean_explicit_failover_broken_adj_count,timestep_mean_explicit_failover_broken_adj_rate,timestep_mean_explicit_failover_count,timestep_mean_explicit_failover_delivered_count,timestep_mean_explicit_failover_delivered_rate,timestep_mean_explicit_failover_dynamic_egress_repair_count,timestep_mean_explicit_failover_dynamic_egress_repair_rate,timestep_mean_explicit_failover_dynamic_egress_unavailable_count,timestep_mean_explicit_failover_dynamic_egress_unavailable_rate,timestep_mean_explicit_failover_egress_not_visible_count,timestep_mean_explicit_failover_egress_not_visible_rate,timestep_mean_explicit_failover_protected_repair_count,timestep_mean_explicit_failover_protected_repair_rate,timestep_mean_fstate_size_count,timestep_mean_fstate_size_max,timestep_mean_fstate_size_mean,timestep_mean_fstate_size_median,timestep_mean_fstate_size_min,timestep_mean_fstate_size_p95,timestep_mean_srv6_srh_bytes_count,timestep_mean_srv6_srh_bytes_max,timestep_mean_srv6_srh_bytes_mean,timestep_mean_srv6_srh_bytes_median,timestep_mean_srv6_srh_bytes_min,timestep_mean_srv6_srh_bytes_p95,timestep_mean_stretch_dist_count,timestep_mean_stretch_dist_max,timestep_mean_stretch_dist_mean,timestep_mean_stretch_dist_median,timestep_mean_stretch_dist_min,timestep_mean_stretch_dist_p95,timestep_mean_stretch_hop_count,timestep_mean_stretch_hop_max,timestep_mean_stretch_hop_mean,timestep_mean_stretch_hop_median,timestep_mean_stretch_hop_min,timestep_mean_stretch_hop_p95,timestep_mean_strict_header_bytes_count,timestep_mean_strict_header_bytes_max,timestep_mean_strict_header_bytes_mean,timestep_mean_strict_header_bytes_median,timestep_mean_strict_header_bytes_min,timestep_mean_strict_header_bytes_p95,timestep_mean_time_index,timestep_mean_time_since_epoch_ns
shortest_path_link_state,Starlink-550,0.03244721650316904,0.028869444108029586,0.8119777158774368,19.487465181058496,0.8119777158774368,0.8659417996117177,2.598885793871866,0.8659417996117178,2.615598885793872,5.627303677442956e-05,0.0,1.73193987226021,5.025069637883008,951.4484679665738,0.6006619115950588,0.015373090233814517,0.0012219602008947358,180.0,10800000000000.0,6.0,ring,22,72,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/starlink/shortest_path_link_state/ring,1.0,13443.935010408233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,29.444444444444443,1.0000000000000002,1.0,1.0,1.0,1.0,29.444444444444443,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
explicit_path_routing_r1,Starlink-550,0.0,0.8081274474183515,0.8119777158774368,19.487465181058496,0.8119777158774368,0.3008567569848911,0.0,0.3008567569848911,0.0,0.05247988238935311,0.0,0.654193396359134,0.0,42.969359331476326,0.027127120790073504,0.0,0.06638496443075136,180.0,10800000000000.0,6.0,grid,22,72,,,,,2,,1,,1.0,/home/sergio/phd/ntn-paper-eval-data/starlink/explicit_path_routing_r1/grid,1.0,603.9002260684761,0.0,0.0,552.0,552.0,1.0,,,,,0.0,0.0,0.0,0.0,1584.0,31.413888888888888,4.603175855780017,4.0,4.0,5.565972222222213,552.0,602.5333333333333,245.95954106280215,233.4,0.0,525.557777777778,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,552.0,168.63333333333333,79.14667874396133,76.35,0.0,149.38944444444454,179.5,10770000000000.0
explicit_path_routing_r1,Starlink-550,0.058238464333293015,0.1478947155948484,0.8119777158774368,19.487465181058496,0.8119777158774368,0.08877774964125931,0.0,0.08871620100728729,0.0,0.010582847978391137,0.0,0.18807679862693777,0.0,42.66573816155989,0.026935440758560594,0.0031706339157592774,0.006623878642506768,180.0,10800000000000.0,6.0,ring,22,72,,,,,2,,1,,1.0,/home/sergio/phd/ntn-paper-eval-data/starlink/explicit_path_routing_r1/ring,1.0,147.39426118321717,0.0,0.0,126.59722222222223,126.59722222222223,1.0,,,,,0.0,0.0,0.0,0.0,1584.0,13.555555555555555,2.335371071829405,2.0,2.0,3.5659722222222134,126.59722222222223,572.2666666666667,239.6513959211276,243.37777777777777,0.0,532.6333333333334,126.59722222222223,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,126.59722222222223,1.0,1.0,1.0,1.0,1.0,126.59722222222223,161.06666666666666,76.39537282942881,78.84444444444445,0.0,151.15833333333336,179.5,10770000000000.0
explicit_path_routing,Starlink-550,0.0,0.8107968996003393,0.8119777158774368,19.487465181058496,0.8119777158774368,0.3008567569848911,0.0,0.3008567569848911,0.0,0.02353443909850594,0.0,0.6252479530682882,0.0,40.008356545961,0.02525780084972285,0.0,0.06034609089971201,180.0,10800000000000.0,6.0,grid,22,72,,100.0,,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/starlink/explicit_path_routing/grid,1.0,931.7605062180924,0.0,0.0,552.0,552.0,1.0,148.81666666666666,0.26959541062801917,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,31.413888888888888,4.603175855780017,4.0,4.0,5.565972222222213,552.0,606.8,246.49528985507246,232.93333333333334,0.0,528.3133333333336,552.0,1.2104794318203638,1.0029409536563378,1.0,0.9999999999999999,1.0143037212937775,552.0,1.3284954828214632,1.0022753250030028,1.0,1.0,1.001336999448132,552.0,169.7,79.28985507246374,76.23333333333333,0.0,150.07833333333343,179.5,10770000000000.0
explicit_path_routing,Starlink-550,0.057935690928908816,0.15158855112833514,0.8119777158774368,19.487465181058496,0.8119777158774368,0.08880940322444493,0.0,0.08874785459047292,0.0,0.00512612194367069,0.0,0.18268337975858867,0.0,40.008356545961,0.02525780084972285,0.002579034307794756,0.006458576596981903,180.0,10800000000000.0,6.0,ring,22,72,,100.0,,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/starlink/explicit_path_routing/ring,1.0,217.40902879909197,0.0,0.0,126.73611111111111,125.85833333333333,0.9932595569284416,39.169444444444444,0.3085605421413555,0.8777777777777778,0.006740443071558356,0.8777777777777778,0.006740443071558356,0.0,0.0,1584.0,13.533333333333333,2.3354587542087546,2.0,2.0,3.5659722222222134,126.73611111111111,566.6222222222223,239.14507358419357,235.7111111111111,0.0,533.7511111111114,125.85833333333333,1.2558498154013922,1.0046126698509883,1.0,0.9999999999999999,1.0099524418071615,125.85833333333333,1.3437994272478275,1.0058039272383987,1.0,1.0,1.0104487078396847,126.73611111111111,159.65555555555557,76.32062837769573,76.92777777777778,0.0,151.43777777777785,179.5,10770000000000.0
topological_routing,Starlink-550,0.0,0.8075017157159576,0.8119777158774368,19.487465181058496,0.8119777158774368,0.012302692664809637,0.0,0.012302692664809637,0.0,0.0,0.0,0.024605385329619273,0.0,38.48189415041783,0.024294125094960702,0.0,0.06042544467422607,180.0,10800000000000.0,6.0,grid_seam,22,72,torus_weighted_pivot,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/starlink/topological_routing/grid_seam,1.0,5537.9296002804695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,8.0,4.149766764870935,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
topological_routing,Starlink-550,0.0,0.8081274474183515,0.8119777158774368,19.487465181058496,0.8119777158774368,0.012302692664809637,0.0,0.012302692664809637,0.0,0.0,0.0,0.024605385329619273,0.0,38.48189415041783,0.024294125094960702,0.0,0.06638496443075138,180.0,10800000000000.0,6.0,grid,22,72,torus_weighted_pivot,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/starlink/topological_routing/grid,1.0,7704.136749569119,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1584.0,8.0,4.240675855780022,4.0,4.0,5.0,,,,,,,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
topological_routing,Starlink-550,0.0,0.8151972064107225,0.8119777158774368,19.487465181058496,0.8119777158774368,0.012302692664809637,0.0,0.012302692664809637,0.0,0.0,0.0,0.024605385329619273,0.0,38.48189415041783,0.024294125094960702,0.0,0.05824632994288284,180.0,10800000000000.0,6.0,ring,22,72,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/starlink/topological_routing/ring,1.0,1272.990845634033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,6.0,2.240675855780022,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,47.575,1.0,1.0,1.0,1.0,1.0,47.575,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
explicit_path_routing_strict_r3,Telesat-synthetic,0.0,0.3779924104799966,0.35190343546889485,8.445682451253482,0.35190343546889485,0.48879048321945295,0.0,0.4889809458054587,0.0,0.20931044607924823,0.40947075208913647,1.1870818751041599,9.46657381615599,19.807799442896936,0.05643247704529038,0.0,0.06713475492491278,180.0,10800000000000.0,6.0,grid,27,13,,,,,2,,3,,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/explicit_path_routing_strict_r3/grid,1.0,53.229973664403786,0.0,0.0,552.0,492.53055555555557,0.8922654991948479,,,,,59.46944444444444,0.10773450080515307,0.0,0.0,351.0,32.71944444444444,6.032193732193737,4.0,4.0,29.0,552.0,186.0,90.95688405797097,92.82222222222222,0.0,152.91999999999996,492.53055555555557,1.007780723692878,1.0003039544016332,1.0,0.9999999999999999,1.002823630559922,492.53055555555557,1.0,1.0,1.0,1.0,1.0,552.0,64.5,39.90036231884058,41.205555555555556,0.0,56.22999999999999,179.5,10770000000000.0
explicit_path_routing_strict_r3,Telesat-synthetic,0.07275644907351343,0.041343708368656924,0.35190343546889485,8.445682451253482,0.35190343546889485,0.15114793387773892,0.009749303621169917,0.151203485465324,0.002785515320334262,0.022426969502178422,0.002785515320334262,0.3247783888452411,1.998607242339833,19.4066852367688,0.05528970152925578,0.013248392310602155,0.006172178177749206,180.0,10800000000000.0,6.0,ring,27,13,,,,,2,,3,,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/explicit_path_routing_strict_r3/ring,1.0,17.369562584078974,0.0,0.0,129.36111111111111,118.04722222222222,0.9127588543488149,,,,,11.313888888888888,0.08724114565118465,0.0,0.0,351.0,14.641666666666667,2.921090534979425,2.0,2.0,8.066666666666666,129.36111111111111,104.0,48.66608795003736,45.37777777777778,0.0,104.0,118.04722222222222,1.0,1.0,1.0,1.0,1.0,118.04722222222222,1.0,1.0,1.0,1.0,1.0,129.36111111111111,44.0,26.582906807679414,29.344444444444445,0.0,44.0,179.5,10770000000000.0
dra_routing,Telesat-synthetic,0.0,0.3951899398490171,0.35190343546889485,8.445682451253482,0.35190343546889485,0.024061773365394497,0.0,0.024061773365394497,0.0,0.0,0.0,0.048123546730788995,0.3342618384401114,15.362116991643454,0.0437667150759072,0.0,0.09342123710740237,180.0,10800000000000.0,6.0,grid_seam,27,13,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/dra_routing/grid_seam,1.0,128.56509036934463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,8.902777777777779,4.449097815764485,4.0,3.0,6.020833333333333,0.0,0.0,0.0,0.0,0.0,0.0,502.6166666666667,1.1795506593780551,1.0211289846718585,1.000043519001707,0.9999999999999999,1.0867433393057941,502.6166666666667,1.1153100448933773,1.0016877702236833,1.0,1.0,1.000963561901062,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
dra_routing,Telesat-synthetic,0.0,0.3960175204876672,0.35190343546889485,8.445682451253482,0.35190343546889485,0.024061773365394497,0.0,0.024061773365394497,0.0,0.0,0.0,0.048123546730788995,0.3342618384401114,15.362116991643454,0.0437667150759072,0.0,0.0948268906718303,180.0,10800000000000.0,6.0,grid,27,13,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/dra_routing/grid,1.0,135.42328968050646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,8.972222222222221,4.523171889838556,4.0,4.0,6.036111111111111,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.1840721569800863,1.022541161064934,1.0001205251525143,0.9999999999999999,1.09276143374289,552.0,1.1153100448933773,1.00158585567289,1.0,1.0,1.0006941206941207,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
dra_routing,Telesat-synthetic,0.0,0.3590438415889548,0.35190343546889485,8.445682451253482,0.35190343546889485,0.024061773365394497,0.0,0.024061773365394497,0.0,0.0,0.0,0.048123546730788995,0.3342618384401114,15.362116991643454,0.0437667150759072,0.0,0.029320656990109183,180.0,10800000000000.0,6.0,ring,27,13,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/dra_routing/ring,1.0,129.51830754161367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,6.972222222222222,2.523171889838558,2.0,2.0,4.036111111111111,0.0,0.0,0.0,0.0,0.0,0.0,114.39444444444445,1.1063532240110117,1.0034012653512108,1.0,1.0,1.020032115050146,114.39444444444445,1.0895833333333333,1.0028926472730804,1.0,1.0,1.0172569444444444,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
shortest_path_link_state,Telesat-synthetic,0.0,0.48080921238545066,0.35190343546889485,8.445682451253482,0.35190343546889485,6.801355458737059,6.796657381615599,6.804133038116311,6.7994428969359335,0.5087573109857237,3.0445682451253484,14.114245807839112,16.700557103064067,351.0,1.0,0.0,0.2464070026744122,180.0,10800000000000.0,6.0,grid,27,13,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/shortest_path_link_state/grid,1.0,482.6120226385279,,,,,,,,,,,,,,351.0,351.0,351.0,351.0,351.0,351.0,,,,,,,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0472133083252755,1.000596829933207,1.0,1.0,1.0,,,,,,,179.5,10770000000000.0
shortest_path_link_state,Telesat-synthetic,0.03465746235517344,0.0006156392555811225,0.35190343546889485,8.445682451253482,0.35190343546889485,0.2564261282924233,1.083565459610028,0.25652135958542616,1.0891364902506964,0.0,0.0,0.5129474878778497,1.565459610027855,150.58495821727018,0.42901697497797786,0.026066921145844073,0.0,180.0,10800000000000.0,6.0,ring,27,13,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/shortest_path_link_state/ring,1.0,465.8727433726502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,351.0,351.0,351.0,351.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,17.83888888888889,1.0,1.0,1.0,1.0,1.0,17.83888888888889,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
explicit_path_routing_r1,Telesat-synthetic,0.0,0.383785474950547,0.35190343546889485,8.445682451253482,0.35190343546889485,0.48879048321945295,0.0,0.4889809458054587,0.0,0.2538469474402621,0.3022284122562674,1.2316183764651725,10.502785515320335,28.838440111420613,0.0821607980382353,0.0,0.08121840503456106,180.0,10800000000000.0,6.0,grid,27,13,,,,,2,,1,,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/explicit_path_routing_r1/grid,1.0,111.31813023756776,0.0,0.0,552.0,552.0,1.0,,,,,0.0,0.0,0.0,0.0,351.0,32.71944444444444,6.032193732193737,4.0,4.0,29.0,552.0,186.9777777777778,90.91561996779379,92.26666666666667,0.0,152.6933333333333,552.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,552.0,64.74444444444444,39.86441223832526,41.06666666666667,0.0,56.17333333333332,179.5,10770000000000.0
explicit_path_routing_r1,Telesat-synthetic,0.07677324290500992,0.037796213313955836,0.35190343546889485,8.445682451253482,0.35190343546889485,0.15373505067098386,0.001392757660167131,0.15383028196398688,0.004178272980501393,0.01944305565475479,0.0,0.3270083882897253,2.0891364902506964,23.2033426183844,0.06610638922616628,0.01907734103648681,0.005633856840913485,180.0,10800000000000.0,6.0,ring,27,13,,,,,2,,1,,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/explicit_path_routing_r1/ring,1.0,28.911748008492093,0.0,0.0,129.41944444444445,129.41944444444445,1.0,,,,,0.0,0.0,0.0,0.0,351.0,14.705555555555556,2.921462488129156,2.0,2.0,8.029166666666667,129.41944444444445,104.0,48.353048434751365,45.15555555555556,0.0,104.0,129.41944444444445,1.0,1.0,1.0,1.0,1.0,129.41944444444445,1.0,1.0,1.0,1.0,1.0,129.41944444444445,44.0,26.39810214398269,29.288888888888888,0.0,44.0,179.5,10770000000000.0
explicit_path_routing,Telesat-synthetic,0.0,0.3784263856929474,0.35190343546889485,8.445682451253482,0.35190343546889485,0.48879048321945295,0.0,0.4889809458054587,0.0,0.20931044607924823,0.40947075208913647,1.1870818751041599,9.46657381615599,19.807799442896936,0.05643247704529038,0.0,0.06730504699399778,180.0,10800000000000.0,6.0,grid,27,13,,100.0,,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/explicit_path_routing/grid,1.0,167.67268644956252,0.0,0.0,552.0,552.0,1.0,59.46944444444444,0.10773450080515307,0.0,0.0,0.0,0.0,0.0,0.0,351.0,32.71944444444444,6.032193732193737,4.0,4.0,29.0,552.0,186.0,90.95688405797097,92.82222222222222,0.0,152.91999999999996,552.0,1.082714326151431,1.0015492524481002,1.0,0.9999999999999999,1.0076675065982257,552.0,1.0576864878948207,1.0002131569534198,1.0,1.0,1.0,552.0,64.5,39.90036231884058,41.205555555555556,0.0,56.22999999999999,179.5,10770000000000.0
explicit_path_routing,Telesat-synthetic,0.0732257478503089,0.04098038028339593,0.35190343546889485,8.445682451253482,0.35190343546889485,0.15114793387773892,0.009749303621169917,0.151203485465324,0.002785515320334262,0.022426969502178422,0.002785515320334262,0.3247783888452411,1.998607242339833,19.4066852367688,0.05528970152925578,0.013633285453155461,0.005991966182309728,180.0,10800000000000.0,6.0,ring,27,13,,100.0,,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/explicit_path_routing/ring,1.0,43.087265646964724,0.0,0.0,129.36111111111111,124.77222222222223,0.9647224899338093,6.725,0.05196363558499382,4.588888888888889,0.0352775100661908,4.588888888888889,0.0352775100661908,0.0,0.0,351.0,14.641666666666667,2.921090534979425,2.0,2.0,8.066666666666666,129.36111111111111,104.0,48.66608795003736,45.37777777777778,0.0,104.0,124.77222222222223,1.7836645740467167,1.0150890438943205,1.0,1.0,1.0367390876450762,124.77222222222223,1.3970866402116409,1.0088246784086974,1.0,1.0,1.0292152777777779,129.36111111111111,44.0,26.582906807679414,29.344444444444445,0.0,44.0,179.5,10770000000000.0
topological_routing,Telesat-synthetic,0.0,0.3804852448427592,0.35190343546889485,8.445682451253482,0.35190343546889485,0.024061773365394497,0.0,0.024061773365394497,0.0,0.0,0.0,0.048123546730788995,0.3342618384401114,15.362116991643454,0.0437667150759072,0.0,0.07693035153573687,180.0,10800000000000.0,6.0,grid_seam,27,13,torus_weighted_pivot,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/topological_routing/grid_seam,1.0,245.55483485561228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,8.902777777777779,4.449097815764485,4.0,3.0,6.020833333333333,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.000000270525381,1.0000000016799366,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
topological_routing,Telesat-synthetic,0.0,0.38376024383351515,0.35190343546889485,8.445682451253482,0.35190343546889485,0.024061773365394497,0.0,0.024061773365394497,0.0,0.0,0.0,0.048123546730788995,0.3342618384401114,15.362116991643454,0.0437667150759072,0.0,0.08124717282098896,180.0,10800000000000.0,6.0,grid,27,13,torus_weighted_pivot,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/topological_routing/grid,1.0,305.06272033477825,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,351.0,8.972222222222221,4.523171889838556,4.0,4.0,6.036111111111111,,,,,,,552.0,1.000285640001377,1.0000007762275558,1.0,0.9999999999999999,1.0,552.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
topological_routing,Telesat-synthetic,0.0,0.394927536231884,0.35190343546889485,8.445682451253482,0.35190343546889485,0.024061773365394497,0.0,0.024061773365394497,0.0,0.0,0.0,0.048123546730788995,0.3342618384401114,15.362116991643454,0.0437667150759072,0.0,0.06511902588968518,180.0,10800000000000.0,6.0,ring,27,13,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/telesat/topological_routing/ring,1.0,176.83461338747293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,6.972222222222222,2.523171889838558,2.0,2.0,4.036111111111111,0.0,0.0,0.0,0.0,0.0,0.0,33.00277777777778,1.0,1.0,1.0,1.0,1.0,33.00277777777778,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
explicit_path_routing_strict_r3,Kuiper-synthetic,0.0,0.7081466230672964,0.7093779015784589,17.025069637883007,0.7093779015784589,0.3493363919383913,0.0,0.3494520534741833,0.0,0.04790797197135446,0.0,0.7466964173839291,0.0,35.13091922005571,0.030390068529459958,0.0,0.05885816763211918,180.0,10800000000000.0,6.0,grid,34,34,,,,,2,,3,,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/explicit_path_routing_strict_r3/grid,1.0,195.94644004892973,0.0,0.0,552.0,437.09722222222223,0.7918427938808372,,,,,114.90277777777777,0.20815720611916244,0.0,0.0,1156.0,31.941666666666666,4.797645136485962,4.0,4.0,6.0,552.0,412.75555555555553,174.48562801932366,172.44444444444446,0.0,317.0444444444442,437.09722222222223,1.014706251522074,1.0006744506996688,1.0,0.9999999999999999,1.0041805487742526,437.09722222222223,1.0,1.0,1.0,1.0,1.0,552.0,121.18888888888888,61.17004830917877,61.111111111111114,0.0,97.26111111111109,179.5,10770000000000.0
explicit_path_routing_strict_r3,Kuiper-synthetic,0.2548897904808039,0.04082394735779739,0.7093779015784589,17.025069637883007,0.7093779015784589,0.11005918015248044,0.0,0.11011219168971857,0.0,0.011002303592254532,0.0,0.23117367543445355,0.0,35.13091922005571,0.030390068529459958,0.00249194385275001,0.007116999675505135,180.0,10800000000000.0,6.0,ring,34,34,,,,,2,,3,,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/explicit_path_routing_strict_r3/ring,1.0,62.85111473666297,0.0,0.0,137.61111111111111,110.36111111111111,0.8021018267694578,,,,,27.25,0.1978981732305423,0.0,0.0,1156.0,14.808333333333334,2.446484525182622,2.0,2.0,4.0,137.61111111111111,275.9111111111111,117.95715204968947,113.82222222222222,0.0,261.0155555555555,110.36111111111111,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,110.36111111111111,1.0,1.0,1.0,1.0,1.0,137.61111111111111,86.97777777777777,45.67690785268573,46.455555555555556,0.0,83.2538888888889,179.5,10770000000000.0
dra_routing,Kuiper-synthetic,0.0,0.7150145331234105,0.7093779015784589,17.025069637883007,0.7093779015784589,0.01472756889090225,0.0,0.01472756889090225,0.0,0.0,0.0,0.0294551377818045,0.0,32.90529247910864,0.028464785881581876,0.0,0.08271235538292009,180.0,10800000000000.0,6.0,grid_seam,34,34,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/dra_routing/grid_seam,1.0,580.2820548887818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,8.0,4.250990003844672,4.0,3.0,5.947222222222222,0.0,0.0,0.0,0.0,0.0,0.0,481.4972222222222,1.237779106324087,1.025225342176084,1.0003631142641645,0.9999999999999999,1.10870018703632,481.4972222222222,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
dra_routing,Kuiper-synthetic,0.0,0.7153526300916393,0.7093779015784589,17.025069637883007,0.7093779015784589,0.01472756889090225,0.0,0.01472756889090225,0.0,0.0,0.0,0.0294551377818045,0.0,32.90529247910864,0.028464785881581876,0.0,0.08363694486478838,180.0,10800000000000.0,6.0,grid,34,34,,100.0,5,1.0,2,plane_then_inplane,,1000.0,1.0,/home/sergio/phd/ntn-paper-eval-data/kuiper/dra_routing/grid,1.0,618.9454900027362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,8.0,4.309813533256431,4.0,4.0,5.990972222222222,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.2433439647050857,1.0276923831440978,1.0005626104745273,0.9999999999999999,1.1171657484042883,552.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,10770000000000.0
