time_index,time_since_epoch_ns,gs_handover_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
1,60000000000,0.4583333333333333,0.0,0.0,0.0018115942028985507,0.03985507246376811
2,120000000000,0.5416666666666666,0.0,0.0,0.012681159420289856,0.021739130434782608
3,180000000000,0.4583333333333333,0.004436728395061728,0.004629629629629629,0.021739130434782608,0.03260869565217391
4,240000000000,0.4166666666666667,0.0,0.0,0.0018115942028985507,0.03260869565217391
5,300000000000,0.4583333333333333,0.0,0.0,0.010869565217391304,0.025362318840579712
6,360000000000,0.625,0.004436728395061728,0.004629629629629629,0.02355072463768116,0.03260869565217391
7,420000000000,0.25,0.0,0.0,0.0036231884057971015,0.014492753623188406
8,480000000000,0.5,0.0,0.0,0.009057971014492754,0.030797101449275364
9,540000000000,0.6666666666666666,0.004050925925925926,0.013888888888888888,0.018115942028985508,0.04891304347826087
10,600000000000,0.2916666666666667,0.0,0.0,0.009057971014492754,0.018115942028985508
11,660000000000,0.5416666666666666,0.0,0.0,0.007246376811594203,0.036231884057971016
12,720000000000,0.6666666666666666,0.004436728395061728,0.004629629629629629,0.012681159420289856,0.057971014492753624
13,780000000000,0.25,0.0,0.0,0.009057971014492754,0.014492753623188406
14,840000000000,0.6666666666666666,0.0,0.0,0.007246376811594203,0.04528985507246377
15,900000000000,0.5416666666666666,0.004243827160493827,0.004629629629629629,0.007246376811594203,0.04528985507246377
16,960000000000,0.25,0.0,0.0,0.010869565217391304,0.007246376811594203
17,1020000000000,0.7083333333333334,0.0,0.0,0.005434782608695652,0.05434782608695652
18,1080000000000,0.625,0.004629629629629629,0.0,0.007246376811594203,0.05434782608695652
19,1140000000000,0.20833333333333334,0.0,0.0,0.010869565217391304,0.0036231884057971015
20,1200000000000,0.6666666666666666,0.0,0.0,0.007246376811594203,0.04528985507246377
21,1260000000000,0.5416666666666666,0.004050925925925926,0.013888888888888888,0.009057971014492754,0.04891304347826087
22,1320000000000,0.20833333333333334,0.0,0.0,0.007246376811594203,0.005434782608695652
23,1380000000000,0.7083333333333334,0.0,0.0,0.014492753623188406,0.04710144927536232
24,1440000000000,0.5,0.004050925925925926,0.013888888888888888,0.016304347826086956,0.04528985507246377
25,1500000000000,0.3333333333333333,0.0,0.0,0.009057971014492754,0.019927536231884056
26,1560000000000,0.625,0.0,0.0,0.012681159420289856,0.03985507246376811
27,1620000000000,0.5,0.004436728395061728,0.004629629629629629,0.018115942028985508,0.03804347826086957
28,1680000000000,0.25,0.0,0.0,0.007246376811594203,0.014492753623188406
29,1740000000000,0.6666666666666666,0.0,0.0,0.009057971014492754,0.04891304347826087
30,1800000000000,0.4583333333333333,0.0036651234567901233,0.023148148148148147,0.016304347826086956,0.03804347826086957
31,1860000000000,0.375,0.0,0.0,0.0036231884057971015,0.034420289855072464
32,1920000000000,0.75,0.0,0.0,0.007246376811594203,0.059782608695652176
33,1980000000000,0.375,0.004243827160493827,0.009259259259259259,0.019927536231884056,0.021739130434782608
34,2040000000000,0.5,0.0,0.0,0.0036231884057971015,0.03985507246376811
35,2100000000000,0.7083333333333334,0.0,0.0,0.010869565217391304,0.05253623188405797
36,2160000000000,0.4166666666666667,0.004243827160493827,0.009259259259259259,0.016304347826086956,0.034420289855072464
37,2220000000000,0.4583333333333333,0.0,0.0,0.0036231884057971015,0.03260869565217391
38,2280000000000,0.6666666666666666,0.0,0.0,0.009057971014492754,0.05615942028985507
39,2340000000000,0.375,0.004050925925925926,0.009259259259259259,0.012681159420289856,0.030797101449275364
40,2400000000000,0.5,0.0,0.0,0.0036231884057971015,0.043478260869565216
41,2460000000000,0.6666666666666666,0.0,0.0,0.010869565217391304,0.05434782608695652
42,2520000000000,0.3333333333333333,0.004050925925925926,0.013888888888888888,0.014492753623188406,0.025362318840579712
43,2580000000000,0.5416666666666666,0.0,0.0,0.0036231884057971015,0.05434782608695652
44,2640000000000,0.5416666666666666,0.0,0.0,0.010869565217391304,0.043478260869565216
45,2700000000000,0.2916666666666667,0.004050925925925926,0.013888888888888888,0.014492753623188406,0.021739130434782608
46,2760000000000,0.5833333333333334,0.0,0.0,0.007246376811594203,0.04528985507246377
47,2820000000000,0.5,0.0,0.0,0.010869565217391304,0.034420289855072464
48,2880000000000,0.25,0.004050925925925926,0.009259259259259259,0.018115942028985508,0.021739130434782608
49,2940000000000,0.5833333333333334,0.0,0.0,0.012681159420289856,0.03804347826086957
50,3000000000000,0.4166666666666667,0.0,0.0,0.009057971014492754,0.02355072463768116
51,3060000000000,0.3333333333333333,0.004243827160493827,0.004629629629629629,0.019927536231884056,0.021739130434782608
52,3120000000000,0.5833333333333334,0.0,0.0,0.012681159420289856,0.034420289855072464
53,3180000000000,0.4583333333333333,0.0,0.0,0.012681159420289856,0.02355072463768116
54,3240000000000,0.4583333333333333,0.0038580246913580245,0.018518518518518517,0.021739130434782608,0.03985507246376811
55,3300000000000,0.5,0.0,0.0,0.010869565217391304,0.03985507246376811
56,3360000000000,0.4166666666666667,0.0,0.0,0.009057971014492754,0.016304347826086956
57,3420000000000,0.5,0.004050925925925926,0.013888888888888888,0.019927536231884056,0.04891304347826087
58,3480000000000,0.375,0.0,0.0,0.007246376811594203,0.030797101449275364
59,3540000000000,0.4583333333333333,0.0,0.0,0.016304347826086956,0.010869565217391304
60,3600000000000,0.5416666666666666,0.004436728395061728,0.004629629629629629,0.025362318840579712,0.041666666666666664
61,3660000000000,0.375,0.0,0.0,0.007246376811594203,0.030797101449275364
62,3720000000000,0.4583333333333333,0.0,0.0,0.018115942028985508,0.009057971014492754
63,3780000000000,0.5416666666666666,0.004629629629629629,0.0,0.025362318840579712,0.03985507246376811
