time_index,time_since_epoch_ns,gs_handover_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
1,60000000000,0.7083333333333334,0.0,0.0,0.0,0.034420289855072464
2,120000000000,0.6666666666666666,0.0,0.0,0.0,0.034420289855072464
3,180000000000,0.75,0.002487024221453287,0.0024509803921568627,0.0,0.03985507246376811
4,240000000000,0.7083333333333334,0.0,0.0,0.0,0.036231884057971016
5,300000000000,0.6666666666666666,0.0,0.0,0.0,0.034420289855072464
6,360000000000,0.75,0.002378892733564014,0.004901960784313725,0.0,0.03804347826086957
7,420000000000,0.7083333333333334,0.0,0.0,0.0036231884057971015,0.030797101449275364
8,480000000000,0.6666666666666666,0.0,0.0,0.0,0.036231884057971016
9,540000000000,0.7083333333333334,0.002487024221453287,0.0024509803921568627,0.0018115942028985507,0.034420289855072464
10,600000000000,0.7083333333333334,0.0,0.0,0.0,0.034420289855072464
11,660000000000,0.75,0.0,0.0,0.0,0.03804347826086957
12,720000000000,0.7083333333333334,0.0025951557093425604,0.0,0.0018115942028985507,0.03260869565217391
13,780000000000,0.7083333333333334,0.0,0.0,0.0,0.03260869565217391
14,840000000000,0.7083333333333334,0.0,0.0,0.0018115942028985507,0.034420289855072464
15,900000000000,0.6666666666666666,0.0020544982698961936,0.012254901960784314,0.0018115942028985507,0.03804347826086957
16,960000000000,0.6666666666666666,0.0,0.0,0.0,0.036231884057971016
17,1020000000000,0.7916666666666666,0.0,0.0,0.0,0.04710144927536232
18,1080000000000,0.75,0.0021626297577854673,0.00980392156862745,0.0018115942028985507,0.03985507246376811
19,1140000000000,0.625,0.0,0.0,0.0,0.03804347826086957
20,1200000000000,0.9166666666666666,0.0,0.0,0.0,0.050724637681159424
21,1260000000000,0.625,0.002378892733564014,0.004901960784313725,0.0036231884057971015,0.04528985507246377
22,1320000000000,0.6666666666666666,0.0,0.0,0.0,0.03985507246376811
23,1380000000000,0.9166666666666666,0.0,0.0,0.0,0.05253623188405797
24,1440000000000,0.625,0.0020544982698961936,0.012254901960784314,0.0018115942028985507,0.041666666666666664
25,1500000000000,0.7083333333333334,0.0,0.0,0.0018115942028985507,0.034420289855072464
26,1560000000000,0.7916666666666666,0.0,0.0,0.0,0.04528985507246377
27,1620000000000,0.75,0.002378892733564014,0.004901960784313725,0.0018115942028985507,0.043478260869565216
28,1680000000000,0.7083333333333334,0.0,0.0,0.0,0.03804347826086957
